ip,count
200.119.98.20,1
119.136.233.128,1
2.48.176.160,1
25.245.53.207,1
169.233.37.98,1
144.164.100.53,1
144.39.160.210,1
105.249.64.238,1
133.124.32.63,1
175.151.146.222,1
17.105.53.212,1
109.196.155.208,1
46.244.26.192,1
38.129.231.120,1
218.75.196.157,1
41.102.75.250,1
120.70.184.35,1
136.3.99.188,1
191.126.163.14,1
160.81.61.23,1
187.104.9.33,1
216.145.219.177,1
113.75.165.28,1
210.106.152.241,1
164.150.3.80,1
133.51.227.49,1
107.8.144.58,1
103.251.191.74,1
131.115.19.46,1
196.21.223.139,1
88.176.179.152,1
216.150.90.205,1
199.214.211.228,1
118.33.212.235,1
86.192.105.223,1
169.30.141.229,1
81.186.126.52,1
28.57.71.190,1
150.16.76.110,1
87.181.182.132,1
178.208.248.244,1
223.180.186.148,1
129.137.84.25,1
133.53.25.188,1
148.88.144.69,1
113.124.236.88,1
71.54.90.114,1
30.99.218.4,1
64.3.21.195,1
42.75.53.73,1
103.30.30.16,1
149.1.75.46,1
134.156.174.154,1
153.156.250.182,1
77.243.48.240,1
49.133.236.117,1
103.121.188.104,1
58.133.116.175,1
46.251.162.205,1
4.34.62.76,1
136.63.134.14,1
123.126.230.191,1
56.79.144.45,1
98.130.27.23,1
120.135.240.227,1
207.215.1.117,1
207.217.216.210,1
210.100.147.228,1
72.32.129.188,1
19.1.240.4,1
106.176.41.61,1
142.164.32.45,1
75.19.202.126,1
95.60.124.157,1
97.254.188.159,1
222.167.189.36,1
167.37.164.203,1
52.217.98.233,1
190.201.147.244,1
171.50.239.236,1
71.97.208.80,1
124.36.1.162,1
104.76.226.75,1
105.207.26.7,1
149.246.156.38,1
194.230.74.154,1
29.138.160.208,1
12.20.72.233,1
175.105.111.81,1
72.67.17.25,1
111.83.71.138,1
11.146.37.41,1
31.145.221.237,1
83.43.66.51,1
4.27.173.19,1
216.204.120.4,1
153.152.36.19,1
79.176.91.27,1
97.214.116.80,1
113.131.89.40,1
14.50.216.18,1
179.118.6.237,1
162.47.78.135,1
178.142.59.255,1
190.199.33.250,1
217.151.126.218,1
4.37.73.160,1
59.228.75.148,1
67.113.114.209,1
43.40.225.217,1
158.31.189.198,1
95.52.226.100,1
96.183.153.51,1
160.212.245.236,1
43.255.248.178,1
155.32.225.221,1
135.58.18.218,1
73.186.213.55,1
174.18.215.216,1
90.93.244.83,1
151.133.94.62,1
171.64.192.169,1
209.21.84.208,1
12.43.215.222,1
82.212.155.21,1
72.145.62.147,1
195.50.211.236,1
126.160.17.193,1
57.3.202.188,1
31.232.37.137,1
42.151.227.159,1
24.80.47.239,1
65.50.148.246,1
165.244.108.110,1
164.215.99.116,1
131.100.42.243,1
69.74.186.248,1
125.126.134.255,1
99.173.37.103,1
77.2.80.78,1
108.241.3.254,1
87.86.240.128,1
184.90.80.115,1
199.69.14.71,1
60.253.69.141,1
130.247.36.17,1
221.216.251.185,1
48.202.252.38,1
92.207.35.236,1
92.78.86.205,1
12.247.158.242,1
18.118.136.185,1
145.51.177.25,1
14.255.73.223,1
39.111.145.145,1
77.106.164.104,1
54.54.231.211,1
180.47.125.38,1
159.138.140.240,1
176.62.242.62,1
211.235.253.115,1
104.211.18.146,1
41.200.224.40,1
174.84.179.141,1
158.5.35.179,1
118.109.209.164,1
45.140.84.148,1
19.110.202.94,1
58.182.120.58,1
179.104.15.209,1
169.235.225.92,1
126.193.174.171,1
116.7.156.178,1
13.23.164.26,1
185.9.167.212,1
2.41.125.24,1
169.45.158.131,1
181.25.74.72,1
193.243.180.104,1
220.100.194.17,1
115.242.33.36,1
68.6.160.62,1
188.97.4.19,1
133.253.32.166,1
93.78.97.120,1
131.78.208.213,1
32.236.238.241,1
65.75.114.185,1
185.64.32.188,1
67.221.25.203,1
111.34.14.15,1
189.90.166.196,1
30.230.27.183,1
98.180.85.114,1
99.5.140.248,1
82.31.148.127,1
62.215.239.237,1
168.161.121.133,1
168.59.250.172,1
91.199.157.133,1
53.216.206.182,1
27.130.253.84,1
79.156.228.228,1
131.143.142.70,1
52.223.119.26,1
175.120.78.119,1
118.149.96.80,1
210.4.54.81,1
48.205.190.16,1
53.59.85.43,1
113.83.84.163,1
4.139.21.77,1
14.132.92.91,1
84.33.107.19,1
13.199.158.24,1
21.209.243.224,1
7.186.104.140,1
54.180.197.203,1
132.109.236.33,1
131.3.223.221,1
221.106.244.160,1
149.120.46.45,1
109.80.8.162,1
99.252.12.110,1
169.189.128.95,1
111.98.4.7,1
185.218.3.204,1
24.160.226.175,1
120.95.189.63,1
45.197.183.85,1
114.59.168.22,1
62.109.38.121,1
74.52.96.78,1
73.138.5.213,1
208.37.63.253,1
193.55.78.92,1
219.81.243.29,1
119.242.71.212,1
223.81.222.243,1
83.176.113.129,1
210.145.220.227,1
139.249.216.128,1
154.179.224.237,1
206.252.62.202,1
80.179.111.84,1
117.80.50.12,1
170.235.181.231,1
19.94.49.21,1
13.88.247.164,1
189.13.45.220,1
145.232.174.145,1
100.205.74.253,1
9.74.173.238,1
13.157.192.159,1
98.90.233.73,1
93.154.6.185,1
22.243.22.56,1
122.47.90.138,1
220.218.10.187,1
146.130.107.51,1
102.229.197.40,1
202.209.86.202,1
173.15.150.110,1
209.42.91.118,1
200.126.174.247,1
7.146.241.103,1
59.138.166.69,1
129.239.104.146,1
135.5.22.81,1
141.212.142.7,1
113.228.153.77,1
208.123.76.187,1
178.54.40.16,1
137.209.193.128,1
171.75.231.220,1
196.182.28.121,1
133.225.180.40,1
185.46.105.246,1
94.87.141.112,1
209.92.123.214,1
18.186.129.250,1
112.181.0.149,1
93.131.123.145,1
81.242.135.50,1
191.91.28.248,1
156.168.53.110,1
70.250.201.37,1
22.70.105.208,1
166.64.221.124,1
129.250.178.3,1
129.216.98.78,1
182.227.23.101,1
125.249.66.106,1
104.55.12.18,1
189.235.21.200,1
35.78.105.0,1
103.243.207.49,1
156.201.217.18,1
175.229.161.224,1
154.182.244.206,1
44.113.245.5,1
221.170.109.81,1
171.175.221.173,1
134.24.242.98,1
207.23.189.105,1
54.105.82.113,1
70.83.221.201,1
140.227.41.93,1
80.47.147.7,1
69.176.38.171,1
211.113.83.82,1
211.194.65.95,1
7.61.188.31,1
205.217.100.228,1
15.30.146.129,1
49.44.85.17,1
203.173.43.192,1
70.186.20.202,1
91.154.183.151,1
36.246.96.241,1
3.254.95.4,1
14.175.253.151,1
155.50.96.161,1
92.30.161.30,1
213.96.171.254,1
54.255.26.48,1
89.245.209.50,1
183.181.236.234,1
65.196.34.105,1
128.23.250.178,1
163.158.152.32,1
4.156.120.82,1
102.106.26.3,1
99.211.192.182,1
15.226.179.146,1
117.145.0.153,1
71.188.219.140,1
129.110.244.91,1
3.212.101.100,1
81.178.238.150,1
174.81.11.36,1
137.165.87.169,1
110.23.145.244,1
170.66.231.158,1
172.98.143.190,1
192.87.210.42,1
148.238.182.106,1
52.38.59.140,1
53.126.165.64,1
142.179.121.214,1
137.145.40.222,1
97.67.50.80,1
92.184.230.212,1
126.214.136.8,1
156.177.129.208,1
20.84.219.224,1
113.69.166.128,1
39.93.78.18,1
89.16.67.83,1
6.148.253.12,1
156.254.10.39,1
116.164.215.92,1
18.61.247.176,1
13.124.28.168,1
136.202.99.22,1
7.115.15.145,1
169.28.58.12,1
134.188.128.198,1
106.172.201.250,1
132.95.20.229,1
98.34.221.102,1
23.108.171.58,1
69.198.249.18,1
141.239.60.67,1
33.248.99.66,1
215.46.201.104,1
188.78.146.252,1
221.67.82.24,1
106.125.66.105,1
210.46.213.211,1
169.128.160.21,1
172.158.118.202,1
135.138.112.42,1
55.65.75.158,1
106.49.130.96,1
120.27.255.133,1
189.132.91.205,1
59.209.137.76,1
77.118.173.71,1
122.28.69.98,1
58.203.210.49,1
168.182.105.97,1
201.15.244.214,1
25.86.222.81,1
134.241.243.35,1
130.98.149.173,1
10.68.40.19,1
6.215.204.128,1
221.12.26.183,1
42.108.237.243,1
63.41.157.139,1
220.17.169.149,1
164.177.94.244,1
92.145.198.52,1
164.133.96.83,1
110.70.181.42,1
130.43.25.138,1
137.235.69.186,1
129.107.28.44,1
1.44.36.7,1
223.133.156.41,1
152.253.18.21,1
130.161.99.219,1
220.253.159.162,1
196.122.18.122,1
13.45.226.153,1
109.191.62.200,1
123.145.142.130,1
204.134.105.53,1
15.119.189.43,1
183.40.107.253,1
223.183.194.104,1
123.145.202.97,1
109.0.28.74,1
122.250.22.34,1
161.68.129.80,1
119.118.199.103,1
102.104.195.231,1
141.136.110.216,1
72.207.91.216,1
178.220.97.161,1
168.148.149.87,1
19.61.245.185,1
159.24.170.29,1
105.51.203.160,1
38.244.17.71,1
28.55.92.163,1
143.142.3.200,1
203.86.165.214,1
38.52.55.157,1
120.215.143.192,1
30.4.82.237,1
197.154.201.234,1
222.70.100.123,1
208.33.212.248,1
173.44.238.22,1
188.110.128.211,1
55.235.145.12,1
70.167.97.219,1
8.51.141.171,1
186.234.231.134,1
98.111.14.232,1
57.171.32.142,1
202.208.165.168,1
146.131.122.29,1
62.128.11.153,1
50.193.34.195,1
185.113.220.49,1
63.125.232.130,1
213.159.30.113,1
111.119.68.92,1
9.44.65.5,1
180.92.107.138,1
27.64.217.149,1
1.86.118.51,1
175.159.89.246,1
105.10.222.184,1
111.237.7.208,1
161.103.62.61,1
41.184.200.100,1
52.182.211.52,1
31.81.141.96,1
217.188.102.136,1
188.221.253.44,1
137.239.166.195,1
199.10.71.46,1
49.113.206.194,1
199.89.35.234,1
69.247.209.178,1
145.95.7.162,1
14.173.230.168,1
29.237.39.87,1
70.233.120.104,1
124.20.119.55,1
25.149.108.93,1
91.78.73.140,1
155.35.63.110,1
158.49.95.125,1
129.64.43.253,1
187.78.214.166,1
144.190.214.82,1
62.28.37.83,1
159.70.103.121,1
13.79.238.135,1
207.25.70.47,1
56.198.101.5,1
214.211.180.134,1
62.86.99.117,1
108.40.103.182,1
183.234.104.72,1
86.14.186.231,1
156.131.232.208,1
210.103.97.154,1
65.94.250.169,1
42.87.54.181,1
116.71.123.233,1
201.10.56.63,1
102.72.189.198,1
7.224.135.28,1
128.78.65.244,1
14.65.155.71,1
36.183.186.37,1
135.138.47.162,1
84.67.232.169,1
71.53.16.156,1
91.24.90.26,1
3.7.17.216,1
58.51.36.106,1
137.188.123.114,1
188.129.247.230,1
120.187.97.129,1
44.91.149.25,1
26.41.114.123,1
161.164.206.195,1
109.200.166.204,1
36.31.92.160,1
109.114.72.67,1
146.209.180.145,1
108.152.51.92,1
93.23.152.4,1
93.164.106.152,1
202.155.86.173,1
58.86.112.14,1
45.55.172.126,1
32.66.214.135,1
204.122.107.57,1
64.176.214.142,1
129.152.154.36,1
170.247.175.242,1
188.49.73.149,1
118.37.24.226,1
105.161.174.15,1
135.153.252.144,1
150.99.37.131,1
143.190.181.111,1
160.146.193.54,1
178.90.251.42,1
29.80.246.50,1
205.161.120.60,1
100.5.107.90,1
184.175.18.253,1
192.29.228.187,1
36.116.114.62,1
55.234.71.220,1
13.106.242.79,1
84.214.217.47,1
13.26.107.231,1
6.112.62.149,1
183.158.13.227,1
212.103.154.28,1
26.241.214.89,1
6.246.181.131,1
103.190.60.158,1
31.100.251.53,1
94.169.172.30,1
166.141.90.77,1
218.101.233.49,1
90.157.240.7,1
133.170.57.125,1
209.5.13.225,1
140.58.71.87,1
109.80.227.101,1
24.179.32.108,1
175.123.141.126,1
214.192.68.62,1
4.218.195.237,1
98.212.73.1,1
36.205.196.116,1
163.163.118.21,1
125.181.43.99,1
7.64.197.249,1
195.13.206.163,1
53.74.143.101,1
167.6.141.23,1
190.143.164.48,1
60.220.221.165,1
39.230.18.12,1
15.210.72.47,1
114.213.126.41,1
7.28.198.126,1
41.134.167.8,1
35.192.101.195,1
215.201.151.182,1
219.118.95.126,1
102.76.155.159,1
105.41.200.25,1
69.227.130.191,1
68.69.27.213,1
138.238.115.146,1
49.229.154.8,1
122.27.16.1,1
76.54.131.22,1
199.165.154.58,1
111.178.212.248,1
198.75.35.42,1
211.222.117.234,1
207.160.147.78,1
42.105.70.7,1
119.125.115.109,1
4.41.10.107,1
17.77.15.168,1
123.171.210.38,1
208.243.167.238,1
21.97.38.54,1
200.232.214.12,1
130.25.128.134,1
80.205.108.78,1
85.114.144.76,1
32.68.158.141,1
37.243.51.181,1
109.227.173.48,1
150.142.237.70,1
89.161.236.219,1
25.125.247.29,1
158.102.134.89,1
58.153.239.24,1
220.90.144.250,1
85.1.252.184,1
68.36.204.82,1
29.33.235.10,1
86.94.166.123,1
169.193.56.59,1
67.223.33.33,1
59.237.120.65,1
86.5.218.48,1
7.133.56.80,1
19.160.180.6,1
148.107.252.245,1
209.177.87.211,1
217.9.178.182,1
128.158.90.121,1
177.225.155.64,1
62.1.146.145,1
71.86.163.175,1
33.168.28.193,1
193.202.14.87,1
53.217.62.22,1
156.208.196.73,1
89.167.120.145,1
80.95.53.232,1
136.219.75.40,1
81.37.25.33,1
27.149.10.80,1
121.255.74.186,1
150.211.165.75,1
133.74.169.70,1
138.49.95.79,1
49.7.194.144,1
83.73.119.212,1
189.61.194.221,1
84.101.31.90,1
212.246.185.128,1
167.41.31.67,1
100.213.107.29,1
134.108.82.220,1
62.150.13.39,1
136.238.11.93,1
37.30.112.152,1
170.22.140.52,1
10.61.96.155,1
111.142.122.38,1
115.17.248.72,1
69.117.201.141,1
11.210.84.27,1
100.142.130.162,1
193.37.51.250,1
64.82.122.158,1
96.228.172.83,1
112.53.35.187,1
220.103.105.172,1
18.111.97.89,1
8.115.56.210,1
215.213.89.64,1
5.75.144.236,1
35.212.26.202,1
63.11.245.49,1
181.126.131.202,1
95.199.242.145,1
8.234.87.148,1
221.51.107.214,1
157.38.111.173,1
159.180.105.100,1
116.230.97.38,1
71.73.254.230,1
39.247.142.243,1
88.230.200.193,1
43.198.170.20,1
203.44.17.187,1
146.122.26.22,1
33.137.111.224,1
18.149.32.202,1
154.243.232.87,1
142.226.252.39,1
182.4.138.87,1
68.31.135.94,1
143.1.147.220,1
68.105.81.116,1
33.241.233.210,1
218.65.3.137,1
74.63.194.245,1
49.159.214.32,1
31.236.251.156,1
20.189.158.28,1
5.203.253.254,1
30.17.121.99,1
66.4.25.216,1
73.74.49.127,1
150.214.154.174,1
133.253.11.55,1
55.155.81.99,1
142.148.188.94,1
119.44.74.245,1
18.135.118.59,1
143.33.251.27,1
41.239.122.196,1
62.191.78.112,1
125.252.8.250,1
107.10.96.254,1
114.53.94.194,1
28.131.246.28,1
146.88.181.182,1
198.98.162.13,1
173.76.190.86,1
164.154.108.213,1
88.103.49.251,1
30.115.180.219,1
164.23.73.239,1
25.26.86.133,1
130.236.231.166,1
169.159.185.107,1
91.37.246.75,1
70.128.68.96,1
186.238.242.12,1
182.200.61.217,1
1.135.207.166,1
187.53.101.3,1
183.209.191.108,1
156.127.166.18,1
3.243.253.212,1
67.241.170.131,1
14.255.173.192,1
46.142.118.31,1
65.178.192.140,1
87.196.86.52,1
137.132.96.156,1
184.55.196.189,1
113.97.32.168,1
136.211.11.110,1
23.3.196.247,1
195.172.121.79,1
137.184.136.17,1
171.196.169.35,1
17.46.218.14,1
136.31.129.25,1
195.164.253.28,1
197.29.29.60,1
8.152.205.83,1
73.83.60.182,1
68.2.112.173,1
73.246.131.151,1
136.101.45.134,1
92.43.5.66,1
87.84.86.255,1
51.96.245.130,1
207.145.115.209,1
64.184.80.245,1
40.147.254.191,1
203.13.167.254,1
9.229.27.242,1
11.141.198.78,1
200.167.133.230,1
210.10.253.101,1
50.30.204.251,1
219.149.147.222,1
126.28.223.181,1
200.175.87.125,1
217.189.51.224,1
155.86.94.152,1
208.10.21.76,1
86.4.21.201,1
140.244.222.235,1
50.191.215.183,1
143.105.10.91,1
124.171.145.75,1
129.209.183.67,1
42.160.161.220,1
213.225.97.10,1
26.169.174.153,1
29.18.113.1,1
47.37.18.108,1
186.22.227.112,1
106.32.228.119,1
5.63.248.22,1
175.200.208.177,1
79.53.36.245,1
185.43.30.235,1
111.204.140.2,1
67.170.84.152,1
221.131.84.11,1
55.187.48.160,1
45.47.142.102,1
110.243.198.171,1
178.28.243.12,1
160.224.255.124,1
57.90.192.75,1
123.85.62.39,1
24.107.122.159,1
36.31.179.76,1
107.205.142.21,1
126.145.66.246,1
143.52.17.199,1
12.24.8.114,1
17.66.44.117,1
139.165.105.88,1
2.35.41.196,1
115.48.255.162,1
97.215.73.235,1
200.240.152.168,1
115.232.103.162,1
125.141.103.146,1
64.32.150.180,1
112.186.172.117,1
36.84.6.218,1
131.58.108.10,1
49.164.96.57,1
99.129.120.151,1
60.200.96.102,1
113.195.213.92,1
18.36.174.52,1
27.47.80.57,1
193.235.53.136,1
221.54.51.158,1
20.56.30.198,1
28.101.137.200,1
204.73.121.133,1
63.210.152.204,1
197.250.87.129,1
107.14.138.201,1
41.56.176.158,1
154.138.37.42,1
76.76.154.162,1
55.4.138.152,1
186.78.56.58,1
154.237.241.87,1
60.138.253.132,1
214.71.166.27,1
11.155.40.45,1
203.156.21.21,1
207.51.181.48,1
170.61.43.127,1
190.219.138.230,1
61.208.157.70,1
97.27.230.95,1
168.193.213.212,1
200.208.41.226,1
213.92.81.1,1
68.170.216.47,1
157.143.75.134,1
106.249.38.200,1
120.124.157.66,1
22.48.62.73,1
89.25.240.202,1
42.109.236.135,1
4.49.106.41,1
31.3.135.82,1
176.119.60.77,1
6.155.127.237,1
74.99.208.97,1
77.195.22.154,1
166.229.216.5,1
23.80.133.67,1
4.156.191.216,1
31.69.89.105,1
95.85.110.150,1
15.86.78.219,1
89.134.163.51,1
160.69.247.46,1
194.21.95.112,1
73.250.10.198,1
88.3.133.51,1
32.225.98.110,1
41.242.95.95,1
116.141.76.95,1
109.84.54.232,1
103.75.91.143,1
42.194.70.188,1
160.253.144.36,1
202.54.127.185,1
21.196.108.15,1
85.123.244.71,1
109.237.0.228,1
80.105.129.1,1
68.232.7.169,1
102.40.199.28,1
128.80.152.118,1
108.95.207.205,1
1.73.167.24,1
126.115.139.97,1
116.148.252.34,1
8.201.74.195,1
167.135.223.187,1
188.51.209.159,1
202.50.233.90,1
167.202.244.103,1
153.111.56.208,1
180.238.170.109,1
21.82.38.246,1
207.82.206.57,1
67.77.130.137,1
126.220.217.73,1
13.56.7.216,1
177.224.209.81,1
70.12.8.103,1
156.72.146.119,1
13.73.51.184,1
19.145.247.26,1
147.127.28.107,1
104.213.218.143,1
29.37.184.221,1
164.242.190.154,1
43.224.171.117,1
11.36.225.3,1
90.197.227.199,1
71.148.59.17,1
109.121.217.57,1
54.116.106.116,1
156.255.154.241,1
61.149.187.53,1
45.21.63.84,1
202.13.14.136,1
177.22.177.2,1
54.164.236.238,1
180.254.36.15,1
143.20.39.151,1
223.253.31.196,1
105.249.183.241,1
105.233.162.117,1
206.58.146.87,1
85.185.136.95,1
173.87.110.194,1
39.12.184.205,1
40.36.123.99,1
196.105.30.61,1
58.159.187.95,1
128.62.236.227,1
218.108.232.43,1
118.153.189.27,1
38.91.141.114,1
111.67.47.78,1
65.86.114.97,1
133.48.178.130,1
183.248.199.5,1
21.170.88.100,1
193.17.242.14,1
167.175.27.38,1
12.191.138.167,1
99.147.126.83,1
31.134.133.224,1
129.194.215.15,1
24.116.94.174,1
39.246.174.75,1
117.133.84.103,1
212.40.248.27,1
119.204.250.93,1
172.55.26.50,1
40.74.192.10,1
205.115.238.20,1
143.95.3.202,1
38.36.81.137,1
36.111.119.163,1
81.85.182.15,1
107.127.158.130,1
84.177.131.218,1
173.230.236.245,1
93.106.254.111,1
219.71.220.140,1
70.231.148.39,1
37.76.58.28,1
22.92.248.74,1
91.180.128.126,1
69.31.175.17,1
2.107.169.242,1
214.43.198.251,1
88.214.17.125,1
78.170.71.153,1
111.177.84.17,1
120.172.53.17,1
76.29.218.6,1
19.35.45.79,1
24.19.107.183,1
52.206.205.201,1
188.171.225.100,1
121.39.215.99,1
162.43.49.16,1
190.113.201.173,1
207.95.233.73,1
195.188.142.205,1
58.220.239.146,1
69.19.49.133,1
85.126.119.64,1
223.103.252.224,1
46.104.253.90,1
59.219.182.39,1
97.83.98.119,1
126.63.232.137,1
110.167.80.90,1
71.213.125.175,1
200.223.68.24,1
118.236.156.34,1
217.225.214.142,1
117.35.221.125,1
175.254.202.172,1
84.104.41.128,1
199.25.129.146,1
59.224.189.152,1
88.225.54.194,1
198.187.40.150,1
21.172.149.35,1
139.247.152.118,1
185.232.189.175,1
150.46.252.209,1
37.166.108.183,1
116.247.8.86,1
136.172.68.90,1
69.2.254.244,1
116.27.242.86,1
168.82.71.237,1
44.147.130.168,1
130.246.219.229,1
217.166.96.183,1
50.35.233.97,1
128.19.29.141,1
164.181.43.37,1
52.192.43.178,1
115.250.62.60,1
5.63.210.62,1
144.162.252.5,1
107.21.2.108,1
174.46.233.38,1
8.23.52.27,1
132.194.115.72,1
155.122.60.40,1
104.182.48.240,1
108.47.147.65,1
42.10.143.145,1
218.146.11.152,1
63.156.126.11,1
75.170.36.61,1
58.229.143.228,1
169.119.117.135,1
74.72.12.129,1
204.13.11.71,1
165.84.198.166,1
189.179.230.151,1
102.77.92.114,1
71.76.207.181,1
147.193.37.121,1
107.136.192.67,1
40.231.80.150,1
213.104.226.82,1
152.36.7.180,1
42.238.90.2,1
54.5.70.201,1
96.104.24.126,1
89.104.240.14,1
211.38.129.151,1
210.92.60.234,1
167.18.73.8,1
67.22.240.130,1
188.110.58.165,1
128.31.225.121,1
191.190.190.162,1
137.135.44.72,1
164.202.196.21,1
177.67.82.231,1
61.143.53.27,1
35.116.76.103,1
5.26.154.252,1
146.75.204.137,1
119.66.104.123,1
210.22.157.50,1
80.158.157.172,1
147.166.240.12,1
205.154.36.154,1
189.118.210.108,1
125.131.200.245,1
132.210.30.230,1
41.80.37.82,1
49.7.105.34,1
166.247.34.197,1
185.141.233.248,1
165.206.100.5,1
46.109.251.99,1
134.226.32.219,1
150.29.232.143,1
202.36.51.86,1
20.179.224.118,1
90.19.216.126,1
198.100.240.201,1
55.165.159.117,1
191.168.68.213,1
128.140.20.124,1
86.11.160.20,1
128.206.38.220,1
198.147.246.80,1
17.195.23.100,1
132.226.119.158,1
17.32.59.6,1
104.236.163.2,1
215.130.151.45,1
117.161.155.216,1
66.138.211.47,1
146.16.188.21,1
159.56.186.146,1
221.247.9.111,1
218.157.18.172,1
217.126.49.187,1
159.149.56.238,1
108.73.250.30,1
191.6.252.136,1
188.200.178.99,1
208.118.44.150,1
213.82.28.16,1
139.223.237.174,1
218.41.174.78,1
86.191.68.50,1
41.58.88.76,1
8.209.112.52,1
31.230.101.38,1
176.84.38.186,1
198.85.98.151,1
37.200.51.227,1
149.168.123.76,1
141.176.9.253,1
185.234.180.115,1
4.132.55.215,1
5.74.142.24,1
126.45.61.33,1
42.11.12.182,1
142.136.31.232,1
1.227.110.21,1
29.243.107.166,1
7.125.175.222,1
205.9.153.187,1
80.124.193.125,1
69.62.154.173,1
90.128.51.28,1
142.56.41.233,1
119.177.10.112,1
17.9.20.88,1
63.34.114.193,1
30.231.27.50,1
9.214.210.33,1
38.115.38.248,1
104.107.184.227,1
88.22.209.73,1
192.122.180.225,1
23.85.239.85,1
33.36.182.124,1
55.194.78.107,1
156.55.48.204,1
188.135.202.129,1
94.207.235.223,1
68.135.121.30,1
148.33.249.143,1
194.34.79.74,1
174.27.27.9,1
80.188.181.237,1
88.42.21.32,1
14.173.95.42,1
83.198.49.165,1
44.18.36.34,1
223.254.113.156,1
133.51.192.103,1
176.202.46.128,1
83.121.223.108,1
173.206.220.148,1
51.241.121.231,1
48.201.150.176,1
186.192.100.105,1
3.103.254.212,1
85.15.116.90,1
134.211.201.238,1
20.176.3.108,1
183.102.184.116,1
4.7.146.162,1
35.152.105.118,1
157.243.155.191,1
154.152.15.230,1
105.9.20.16,1
182.95.52.193,1
175.41.149.197,1
14.160.60.45,1
206.255.51.160,1
56.223.148.181,1
48.60.162.30,1
57.162.120.0,1
180.222.171.100,1
132.52.66.240,1
138.51.255.158,1
183.190.3.142,1
44.80.254.84,1
122.21.16.102,1
131.210.137.44,1
74.115.131.181,1
146.187.65.248,1
68.119.94.202,1
30.242.173.81,1
72.147.85.167,1
156.184.226.121,1
