ip,count
219.238.71.53,1
149.155.192.216,1
52.56.162.95,1
147.87.174.121,1
114.125.169.110,1
100.11.185.23,1
21.42.179.195,1
116.35.78.130,1
190.122.202.248,1
39.179.2.251,1
119.45.171.229,1
152.15.164.93,1
118.147.46.211,1
19.79.95.212,1
219.122.190.121,1
102.106.53.71,1
125.252.241.146,1
82.255.52.105,1
67.95.148.30,1
143.232.100.244,1
190.102.59.23,1
100.55.117.24,1
198.162.175.177,1
20.112.105.82,1
10.64.25.12,1
193.92.239.182,1
79.20.161.40,1
199.251.150.227,1
82.112.65.117,1
63.177.193.152,1
70.206.145.56,1
167.195.8.186,1
74.73.159.53,1
197.184.7.22,1
86.9.246.212,1
110.104.239.205,1
123.66.65.9,1
10.174.127.255,1
207.32.114.102,1
134.51.140.17,1
191.165.23.233,1
206.115.196.20,1
57.121.69.124,1
197.96.128.34,1
173.236.13.170,1
145.0.92.92,1
34.88.3.105,1
150.240.61.12,1
58.160.14.90,1
140.195.159.113,1
26.22.191.193,1
134.116.208.161,1
62.103.165.113,1
196.247.49.249,1
92.252.48.245,1
110.93.170.234,1
71.63.152.121,1
141.102.71.67,1
118.180.85.70,1
132.186.235.181,1
134.201.41.255,1
179.59.39.122,1
155.240.139.55,1
178.31.227.14,1
6.152.183.231,1
18.192.120.220,1
128.173.208.197,1
126.28.195.117,1
168.86.153.159,1
115.113.19.68,1
209.228.105.139,1
115.1.27.186,1
196.227.67.58,1
174.245.134.224,1
149.242.58.247,1
125.6.63.156,1
69.249.74.213,1
148.158.15.125,1
157.168.225.12,1
213.218.186.46,1
213.166.254.255,1
198.41.21.28,1
160.229.15.89,1
17.43.21.177,1
181.132.149.181,1
134.85.164.31,1
39.127.239.47,1
215.109.12.183,1
43.181.197.203,1
16.8.41.40,1
1.229.79.78,1
201.24.16.57,1
26.114.237.164,1
97.208.34.58,1
32.85.245.80,1
214.79.159.93,1
121.241.118.39,1
96.218.108.238,1
25.241.168.216,1
117.163.215.26,1
19.97.76.238,1
185.129.45.66,1
188.247.35.23,1
90.231.140.173,1
213.150.160.149,1
15.168.137.34,1
49.67.148.201,1
215.121.218.21,1
172.23.134.170,1
37.83.79.41,1
132.51.100.62,1
180.232.83.251,1
87.50.36.12,1
196.126.116.144,1
142.5.194.54,1
154.42.101.110,1
89.246.247.174,1
183.171.40.87,1
78.113.132.228,1
135.172.129.55,1
87.170.196.46,1
61.87.232.249,1
77.187.221.148,1
197.117.219.235,1
204.112.8.61,1
128.166.188.96,1
111.12.43.64,1
74.147.244.122,1
92.114.207.63,1
50.182.128.211,1
74.45.215.122,1
12.192.229.249,1
215.180.192.183,1
193.95.97.210,1
47.187.11.195,1
148.82.67.20,1
6.146.32.27,1
46.33.171.34,1
31.134.191.136,1
194.14.192.208,1
101.188.222.18,1
41.243.199.0,1
62.89.94.194,1
141.190.6.108,1
13.193.205.197,1
108.181.0.93,1
147.116.107.244,1
72.100.194.159,1
115.237.237.20,1
63.163.225.30,1
174.34.241.214,1
118.179.29.23,1
103.239.217.206,1
138.145.235.56,1
9.57.22.242,1
80.169.28.76,1
34.40.104.136,1
156.27.224.224,1
159.28.151.41,1
107.138.6.121,1
27.184.30.155,1
41.88.41.188,1
145.180.85.111,1
106.232.34.230,1
89.102.203.239,1
30.85.208.102,1
199.118.247.115,1
66.254.204.165,1
185.160.60.187,1
140.203.196.181,1
115.148.15.92,1
217.60.160.32,1
110.209.106.150,1
220.208.75.19,1
49.243.140.64,1
183.210.234.65,1
186.36.209.178,1
207.35.213.68,1
90.23.12.147,1
136.191.87.218,1
213.9.207.61,1
93.17.50.17,1
205.203.165.158,1
122.23.229.181,1
100.204.127.237,1
62.197.2.246,1
92.203.219.129,1
88.123.111.81,1
128.90.149.223,1
196.172.90.231,1
1.172.214.161,1
173.61.220.19,1
184.220.190.66,1
50.237.227.90,1
7.254.74.231,1
137.165.231.224,1
185.30.59.35,1
46.49.211.163,1
2.205.61.2,1
162.124.229.143,1
48.47.169.142,1
175.210.218.212,1
8.172.234.253,1
72.149.222.141,1
64.238.21.16,1
111.198.192.86,1
112.97.154.229,1
34.222.233.93,1
21.68.141.196,1
145.140.96.56,1
9.109.30.180,1
138.87.0.150,1
49.167.13.182,1
182.85.44.41,1
19.166.223.201,1
214.162.178.224,1
186.41.205.136,1
84.6.183.238,1
75.73.125.87,1
106.190.213.100,1
163.164.134.66,1
100.154.180.103,1
76.208.150.35,1
153.215.163.68,1
111.50.99.37,1
15.79.156.63,1
4.46.199.207,1
162.51.145.199,1
47.44.129.98,1
40.169.172.42,1
103.151.113.190,1
220.47.18.78,1
142.78.236.65,1
88.117.190.86,1
16.169.182.206,1
149.172.234.221,1
4.45.136.207,1
84.198.202.243,1
105.63.250.109,1
182.69.87.211,1
15.74.53.31,1
23.26.98.83,1
34.237.214.240,1
201.108.28.46,1
102.232.31.89,1
92.247.81.208,1
21.111.63.20,1
187.123.222.152,1
180.142.217.140,1
39.224.69.7,1
144.207.136.22,1
71.33.207.120,1
87.91.45.197,1
40.164.109.119,1
46.35.20.125,1
179.125.124.158,1
213.127.97.105,1
88.15.243.174,1
84.71.153.227,1
13.113.182.255,1
32.113.77.80,1
151.184.3.204,1
143.97.62.45,1
110.195.45.203,1
189.88.146.238,1
62.178.157.227,1
51.131.171.100,1
89.49.137.254,1
134.196.39.52,1
56.5.52.38,1
11.10.146.91,1
175.76.11.243,1
79.82.129.133,1
220.92.247.245,1
133.126.215.206,1
2.115.101.131,1
3.65.11.213,1
146.121.17.0,1
173.91.6.205,1
124.14.240.177,1
182.57.17.121,1
72.159.253.196,1
16.139.13.218,1
19.99.27.145,1
23.192.83.156,1
30.217.231.216,1
29.255.35.113,1
210.153.252.197,1
176.121.242.220,1
219.4.136.154,1
170.241.225.28,1
106.199.206.95,1
107.223.216.151,1
75.27.33.23,1
50.214.100.105,1
89.107.216.84,1
189.225.220.105,1
175.197.84.249,1
124.231.88.7,1
74.84.34.73,1
111.236.78.136,1
140.75.91.67,1
91.152.146.213,1
74.185.82.205,1
117.90.188.176,1
172.252.128.63,1
214.214.78.201,1
71.86.133.209,1
33.9.71.76,1
34.33.131.41,1
29.207.212.204,1
105.126.120.57,1
78.120.201.45,1
123.121.173.73,1
77.129.223.178,1
190.245.66.52,1
33.189.200.171,1
103.16.195.67,1
190.217.52.245,1
138.241.239.232,1
145.79.56.235,1
43.28.90.153,1
205.240.218.77,1
184.49.255.97,1
130.220.185.179,1
9.120.52.63,1
191.160.233.158,1
89.89.157.162,1
54.71.145.136,1
70.99.9.101,1
162.200.135.40,1
160.171.193.155,1
72.15.218.173,1
135.59.66.225,1
154.250.168.231,1
142.102.145.33,1
174.174.142.251,1
190.178.25.249,1
215.171.71.159,1
213.118.45.88,1
24.126.107.196,1
52.123.170.110,1
171.177.151.94,1
4.31.15.150,1
137.99.118.191,1
21.6.167.197,1
164.51.39.222,1
88.184.55.207,1
211.233.118.36,1
191.28.171.146,1
2.93.61.164,1
40.97.73.63,1
10.117.194.137,1
34.126.80.247,1
216.213.50.175,1
16.106.35.115,1
63.41.130.250,1
163.132.99.182,1
64.14.91.100,1
182.62.175.90,1
181.56.52.236,1
86.108.50.179,1
99.196.172.176,1
180.218.247.147,1
159.4.116.223,1
163.89.123.132,1
167.106.62.235,1
60.92.6.236,1
1.183.233.118,1
177.116.2.64,1
3.35.252.130,1
98.73.21.142,1
221.111.39.35,1
193.122.179.76,1
183.149.150.32,1
88.237.177.65,1
57.252.210.251,1
23.1.132.175,1
91.146.24.236,1
117.179.82.254,1
56.20.113.50,1
176.90.185.167,1
160.57.242.119,1
187.157.186.78,1
203.104.42.234,1
32.133.14.114,1
155.132.31.119,1
178.52.153.250,1
188.255.233.118,1
28.209.120.177,1
188.123.91.19,1
93.147.47.207,1
128.160.218.88,1
19.149.47.110,1
73.168.106.44,1
179.112.8.189,1
178.39.225.19,1
21.114.152.246,1
215.156.6.17,1
98.167.24.146,1
204.53.253.45,1
181.205.251.86,1
125.228.39.146,1
168.25.201.121,1
169.209.29.70,1
150.255.169.160,1
51.75.65.213,1
129.224.14.32,1
3.110.96.73,1
45.19.32.44,1
25.189.37.50,1
159.75.7.53,1
172.76.17.156,1
19.21.152.166,1
95.167.173.180,1
131.231.81.185,1
162.4.79.57,1
152.101.163.125,1
168.128.254.194,1
4.168.3.232,1
86.220.48.103,1
64.53.1.138,1
191.236.125.184,1
80.92.31.192,1
92.143.99.193,1
49.175.7.51,1
147.252.245.165,1
64.168.49.214,1
55.69.34.174,1
134.219.20.228,1
10.178.201.164,1
86.223.189.41,1
36.212.229.16,1
187.214.65.118,1
150.223.148.29,1
126.158.135.19,1
158.212.50.156,1
7.70.58.242,1
223.25.82.94,1
87.223.76.20,1
140.194.179.189,1
190.95.59.135,1
173.170.98.182,1
45.112.102.231,1
87.174.202.69,1
148.15.93.184,1
113.43.12.125,1
55.58.197.196,1
39.188.129.55,1
92.87.78.43,1
200.60.56.177,1
131.252.61.128,1
191.124.144.207,1
126.232.3.73,1
152.249.182.35,1
201.141.202.56,1
36.160.80.109,1
139.86.247.112,1
19.215.78.217,1
208.202.39.243,1
213.111.31.1,1
151.115.167.187,1
197.94.145.28,1
145.253.7.203,1
114.156.198.245,1
109.146.64.23,1
201.209.94.182,1
209.21.94.80,1
23.57.211.28,1
123.129.90.219,1
48.50.184.39,1
175.234.95.203,1
95.162.27.125,1
57.102.14.166,1
147.158.182.147,1
5.14.206.181,1
43.181.31.82,1
156.72.87.253,1
183.193.81.201,1
39.181.133.174,1
97.136.181.253,1
200.188.119.25,1
146.35.55.191,1
57.153.52.1,1
25.217.237.255,1
67.102.228.189,1
48.166.42.43,1
81.227.69.80,1
14.50.160.123,1
2.24.155.134,1
71.222.27.161,1
96.231.93.35,1
37.173.197.184,1
94.179.187.181,1
41.135.69.6,1
70.94.129.13,1
211.106.134.166,1
220.168.76.110,1
97.37.34.234,1
34.206.125.218,1
46.163.68.242,1
119.174.216.54,1
53.240.138.106,1
180.45.165.18,1
112.224.70.199,1
163.16.224.250,1
200.166.83.29,1
66.64.127.98,1
182.174.1.90,1
15.194.5.119,1
91.182.195.223,1
209.119.44.152,1
164.151.252.105,1
122.182.115.66,1
111.250.128.165,1
67.96.116.132,1
197.1.158.254,1
166.74.243.78,1
74.138.93.38,1
108.59.174.183,1
148.67.150.119,1
91.248.251.25,1
138.226.19.84,1
75.114.176.247,1
179.32.33.121,1
87.79.82.112,1
14.249.133.110,1
125.92.38.45,1
82.252.156.86,1
146.21.203.42,1
67.15.173.151,1
125.190.89.197,1
193.1.44.49,1
19.112.202.158,1
140.204.194.182,1
141.72.214.94,1
20.188.253.115,1
74.146.120.121,1
109.57.44.125,1
76.98.41.60,1
189.126.20.210,1
202.228.243.128,1
213.173.168.152,1
66.69.253.145,1
131.83.144.219,1
125.24.59.240,1
77.33.98.195,1
109.66.48.248,1
22.163.56.89,1
43.225.72.163,1
217.161.121.230,1
2.15.129.166,1
126.10.28.4,1
53.1.38.152,1
196.64.203.184,1
141.122.15.25,1
215.235.240.100,1
22.26.29.163,1
89.159.0.74,1
210.76.209.3,1
161.2.172.236,1
14.95.96.42,1
11.248.43.11,1
172.19.160.114,1
169.250.159.235,1
33.20.231.172,1
27.53.100.128,1
103.26.11.229,1
159.247.169.158,1
88.115.32.74,1
212.205.230.180,1
153.38.130.128,1
143.165.90.1,1
26.202.217.79,1
211.243.83.148,1
158.91.47.12,1
160.182.195.10,1
148.219.176.113,1
171.237.219.181,1
106.117.204.225,1
40.186.142.134,1
91.247.114.223,1
212.150.112.193,1
162.173.229.177,1
22.70.18.241,1
177.217.167.167,1
181.47.22.208,1
51.78.197.228,1
198.111.108.215,1
211.125.85.17,1
92.210.222.12,1
175.29.46.162,1
171.9.12.143,1
22.89.182.156,1
79.135.187.73,1
116.18.223.26,1
168.33.244.249,1
219.81.138.199,1
163.224.174.85,1
81.127.235.6,1
9.241.121.229,1
188.116.251.151,1
119.128.21.194,1
52.62.124.237,1
86.229.112.122,1
72.176.15.16,1
84.125.27.208,1
72.103.125.102,1
167.184.140.98,1
178.21.8.201,1
23.127.50.99,1
42.31.233.118,1
73.191.201.60,1
212.117.237.59,1
136.154.61.152,1
9.167.40.189,1
204.150.185.103,1
146.254.76.47,1
47.19.205.101,1
119.195.233.60,1
177.153.16.102,1
216.38.139.53,1
208.197.90.46,1
143.111.105.58,1
144.164.222.95,1
126.99.247.180,1
113.114.32.133,1
40.137.127.172,1
140.124.255.221,1
94.217.171.173,1
137.182.131.156,1
53.130.19.128,1
149.232.147.84,1
27.44.142.103,1
45.37.115.85,1
180.158.102.91,1
96.68.237.72,1
49.207.181.236,1
122.68.135.47,1
74.205.3.29,1
20.233.238.28,1
116.73.11.231,1
49.140.78.237,1
106.206.222.79,1
44.1.194.221,1
20.14.119.51,1
218.39.98.183,1
104.154.82.81,1
7.214.42.41,1
15.171.127.209,1
64.231.60.8,1
55.162.12.66,1
80.253.100.212,1
65.206.41.34,1
60.228.197.174,1
187.203.151.206,1
156.61.18.230,1
94.12.179.99,1
215.40.86.208,1
108.218.14.145,1
134.138.154.148,1
211.121.38.146,1
173.105.204.0,1
137.240.105.27,1
159.92.87.77,1
70.169.223.116,1
120.92.37.141,1
120.193.234.70,1
40.46.198.118,1
163.241.178.188,1
104.123.92.138,1
146.99.81.110,1
114.60.22.205,1
80.193.174.143,1
31.240.159.253,1
72.66.60.136,1
44.242.96.233,1
55.138.17.219,1
192.44.63.10,1
216.35.42.8,1
114.160.11.231,1
91.72.37.158,1
179.15.70.50,1
26.207.91.16,1
146.73.223.153,1
151.81.123.221,1
17.88.76.118,1
168.180.230.131,1
43.125.235.47,1
23.57.203.83,1
75.187.213.140,1
164.67.45.12,1
191.204.77.40,1
191.45.219.45,1
53.112.20.91,1
79.83.205.197,1
35.189.136.2,1
77.21.87.67,1
122.211.84.199,1
38.138.214.100,1
47.91.212.53,1
7.3.50.87,1
70.169.183.8,1
63.57.169.146,1
72.10.208.93,1
6.39.237.150,1
178.14.252.82,1
119.155.47.50,1
30.25.161.4,1
22.215.9.200,1
196.47.33.25,1
124.131.200.43,1
219.178.249.34,1
215.254.182.243,1
15.100.30.246,1
212.5.179.78,1
7.32.172.44,1
148.181.145.8,1
105.86.234.173,1
3.113.164.203,1
39.124.148.123,1
66.132.146.16,1
13.47.32.42,1
16.214.167.129,1
156.14.130.38,1
171.244.168.22,1
41.141.52.84,1
71.213.158.6,1
216.95.141.193,1
22.98.53.180,1
202.219.170.200,1
164.163.142.51,1
190.147.186.218,1
178.6.79.49,1
92.123.109.27,1
131.138.136.156,1
20.49.244.53,1
216.206.119.12,1
118.193.200.161,1
205.29.200.79,1
181.195.232.249,1
9.40.163.126,1
96.27.124.124,1
141.130.120.43,1
8.124.241.238,1
188.228.61.205,1
168.147.117.115,1
132.177.182.95,1
93.47.124.180,1
23.19.59.188,1
11.140.219.23,1
54.14.124.14,1
125.216.223.20,1
188.248.201.84,1
103.223.185.158,1
44.162.213.214,1
171.193.166.94,1
209.148.111.212,1
108.10.120.78,1
16.77.143.98,1
131.178.237.221,1
153.121.87.1,1
70.134.248.29,1
221.35.182.33,1
31.179.84.149,1
152.248.215.6,1
118.220.91.62,1
105.76.123.89,1
12.178.177.138,1
141.79.134.232,1
51.158.91.240,1
166.212.117.181,1
136.170.227.130,1
48.229.201.167,1
57.204.105.24,1
52.152.103.176,1
186.226.239.222,1
146.127.238.169,1
222.153.53.122,1
207.199.42.222,1
9.176.104.33,1
75.24.178.186,1
60.179.254.222,1
12.237.130.18,1
38.122.187.35,1
29.179.142.15,1
51.117.100.3,1
78.136.9.105,1
218.39.61.93,1
72.40.176.49,1
170.109.76.110,1
140.29.93.26,1
44.162.76.227,1
85.229.20.53,1
152.66.177.176,1
184.202.89.175,1
199.59.77.139,1
151.221.85.98,1
78.201.255.164,1
82.133.6.164,1
119.242.8.224,1
216.169.97.202,1
76.177.197.200,1
146.92.190.57,1
63.112.188.183,1
172.216.210.61,1
159.94.168.90,1
97.80.60.234,1
92.238.80.155,1
81.126.28.33,1
164.3.10.134,1
46.61.111.140,1
30.119.26.100,1
222.169.10.80,1
214.215.100.179,1
182.154.103.124,1
201.40.87.181,1
11.104.67.49,1
15.167.233.87,1
124.135.95.168,1
167.112.36.221,1
84.95.47.15,1
183.7.64.122,1
184.205.102.96,1
92.9.248.58,1
123.197.204.156,1
65.202.112.4,1
16.141.140.60,1
215.235.118.44,1
153.112.233.74,1
122.154.14.173,1
5.188.171.253,1
122.192.56.178,1
215.59.217.142,1
28.38.158.205,1
119.111.131.15,1
74.144.87.16,1
23.137.240.86,1
166.143.83.44,1
209.34.40.59,1
194.237.67.199,1
58.32.26.97,1
87.173.10.254,1
168.95.228.106,1
212.110.155.8,1
88.19.248.145,1
71.15.27.179,1
30.35.76.56,1
131.109.146.222,1
144.166.209.157,1
65.53.207.103,1
21.23.2.57,1
75.86.174.188,1
174.64.64.193,1
210.182.144.100,1
91.209.141.0,1
67.41.1.140,1
223.138.224.39,1
207.227.44.119,1
40.189.222.108,1
50.80.106.148,1
110.23.94.159,1
122.166.182.51,1
62.113.172.129,1
139.246.18.61,1
69.232.59.74,1
179.105.18.176,1
206.158.123.172,1
184.247.119.200,1
60.229.170.250,1
106.39.75.157,1
119.168.165.199,1
169.139.234.212,1
149.216.73.77,1
216.130.248.39,1
42.150.201.108,1
151.4.28.68,1
153.204.144.184,1
59.252.206.24,1
67.59.114.61,1
209.234.154.1,1
16.232.36.249,1
195.57.60.68,1
124.126.190.194,1
36.45.172.133,1
182.152.144.117,1
35.27.81.57,1
16.187.110.97,1
21.249.174.251,1
57.125.52.62,1
5.138.66.230,1
204.250.150.14,1
57.91.205.156,1
140.93.211.202,1
159.206.48.12,1
197.242.100.196,1
193.28.223.246,1
77.72.87.36,1
134.105.77.194,1
214.129.151.142,1
9.171.4.215,1
206.37.232.226,1
63.245.191.56,1
117.61.128.83,1
121.207.56.105,1
43.115.151.19,1
187.115.241.177,1
46.138.248.58,1
54.197.128.185,1
146.248.91.252,1
145.21.153.107,1
200.56.140.168,1
7.222.19.246,1
73.115.227.128,1
91.171.21.228,1
184.74.43.155,1
108.173.5.37,1
26.239.199.29,1
1.254.110.18,1
14.216.61.193,1
190.63.242.171,1
150.137.230.200,1
89.99.46.235,1
202.39.3.34,1
132.250.88.54,1
148.94.115.126,1
47.140.23.142,1
20.66.100.106,1
80.199.163.40,1
89.139.116.180,1
170.50.123.54,1
92.66.237.233,1
43.97.155.250,1
147.96.246.73,1
49.243.205.18,1
197.210.150.126,1
206.111.139.198,1
107.231.135.243,1
126.68.229.110,1
75.85.229.223,1
205.97.140.116,1
60.58.92.59,1
136.217.196.247,1
4.144.242.255,1
172.76.213.67,1
170.246.94.71,1
61.28.98.87,1
26.1.39.70,1
62.4.148.155,1
74.68.157.82,1
154.10.81.235,1
6.238.18.85,1
50.112.93.29,1
64.212.68.210,1
196.164.116.207,1
5.221.156.219,1
158.216.104.95,1
114.39.51.138,1
119.228.27.40,1
201.221.154.96,1
183.221.53.148,1
56.27.138.151,1
184.209.255.78,1
2.108.201.192,1
189.162.86.226,1
124.56.106.174,1
156.149.68.48,1
78.49.212.231,1
116.222.29.234,1
120.57.200.178,1
152.200.72.119,1
106.107.154.156,1
165.108.30.215,1
124.104.144.97,1
149.96.63.80,1
207.180.185.152,1
135.242.16.37,1
168.79.224.247,1
151.86.117.122,1
177.174.115.146,1
9.149.150.19,1
132.82.163.19,1
23.156.59.175,1
172.156.219.120,1
36.113.195.161,1
3.128.253.106,1
45.238.162.235,1
204.119.227.210,1
57.168.156.56,1
167.78.159.54,1
191.44.13.201,1
35.75.157.22,1
130.27.55.100,1
137.49.228.126,1
91.76.219.173,1
191.70.235.55,1
138.16.118.127,1
26.146.6.178,1
80.241.36.35,1
141.55.235.89,1
17.176.178.156,1
110.0.13.232,1
151.160.130.40,1
60.201.1.186,1
140.219.168.148,1
81.195.37.220,1
109.107.69.11,1
202.239.152.26,1
108.238.198.140,1
162.46.53.137,1
153.78.221.62,1
207.127.68.93,1
43.140.201.96,1
129.135.49.69,1
204.97.197.123,1
73.241.53.123,1
98.186.202.113,1
119.4.37.86,1
156.198.104.85,1
47.169.65.102,1
32.255.254.166,1
196.199.146.139,1
191.188.50.137,1
129.158.51.49,1
87.89.194.35,1
194.233.156.170,1
201.32.122.128,1
212.18.75.101,1
173.77.127.234,1
170.70.38.160,1
99.14.178.190,1
177.195.229.55,1
35.0.91.12,1
94.229.174.4,1
184.169.40.153,1
106.253.88.244,1
119.157.78.38,1
190.195.23.37,1
47.26.62.254,1
186.140.87.103,1
203.184.4.220,1
28.175.222.216,1
161.203.203.73,1
96.11.119.236,1
195.247.61.56,1
91.194.139.75,1
115.125.70.194,1
210.36.124.185,1
130.81.3.164,1
206.212.32.32,1
47.39.45.84,1
32.106.52.13,1
10.26.165.31,1
144.11.137.61,1
43.80.221.143,1
74.209.123.125,1
38.244.133.172,1
191.23.4.90,1
61.108.202.59,1
7.130.49.84,1
76.167.140.211,1
18.21.18.251,1
9.164.26.114,1
125.92.7.59,1
105.189.124.66,1
31.241.125.123,1
138.67.216.127,1
21.83.84.5,1
